"ENST_Id","ENST_Entscheidung","ENST_Stichwort"
20689,4423,151
20690,4423,155
20691,4423,284
20692,4423,156
20693,4423,111
20694,4423,214
20695,4423,228
20698,4423,75
20699,4423,81
20700,4423,119
20701,4423,229
20702,4424,126
20703,4424,128
20704,4424,129
20705,4424,118
20706,4424,119
20707,4424,120
20708,4424,229
20709,4424,111
20710,4424,228
20711,4424,117
20712,4424,119
20713,4424,229
20714,4425,130
20715,4425,111
20716,4425,228
20717,4425,117
20718,4425,119
20719,4425,229
20720,4425,151
20721,4425,152
20722,4425,155
20723,4425,140
20724,4426,118
20725,4426,120
20726,4426,122
20727,4426,229
20728,4426,150
20729,4427,158
20730,4427,160
20731,4427,140
20732,4427,111
20733,4427,113
20734,4427,228
20735,4427,118
20736,4427,119
20737,4427,122
20738,4427,229
20739,4427,220
20740,4428,151
20741,4428,152
20742,4428,155
20744,4428,112
20745,4428,228
20746,4428,117
20747,4428,229
20748,4428,111
20749,4429,119
20750,4429,120
20751,4429,122
20752,4429,229
20753,4429,126
20754,4429,127
20755,4429,128
20756,4429,111
20757,4429,112
20758,4429,228
20759,4430,75
20760,4430,81
20761,4430,85
20762,4430,237
20763,4430,111
20764,4430,214
20765,4430,228
20766,4431,180
20767,4431,111
20768,4431,228
20769,4432,49
20770,4432,111
20771,4432,214
20772,4432,228
20773,4432,226
20774,4432,119
20775,4432,229
20776,4433,111
20777,4433,112
20778,4433,113
20779,4433,228
20780,4433,213
20781,4433,82
20782,4433,215
20783,4433,119
20784,4433,229
20785,4433,180
20786,4434,46
20787,4434,226
20788,4434,111
20789,4434,113
20790,4434,228
20791,4434,214
20792,4434,284
20793,4435,111
20794,4435,113
20795,4435,228
20796,4435,180
20797,4435,213
20798,4435,119
20799,4435,229
20800,4435,140
20801,4436,132
20802,4436,158
20803,4436,160
20804,4436,180
20805,4436,111
20806,4436,113
20807,4436,228
20808,4436,119
20809,4436,229
20810,4436,213
20811,4437,158
20812,4437,160
20813,4437,140
20814,4437,111
20815,4437,113
20816,4437,228
20817,4437,119
20818,4437,229
20819,4437,213
20820,4438,291
20821,4438,113
20822,4438,228
20823,4438,238
20824,4438,173
20825,4439,178
20826,4439,119
20827,4439,229
20828,4439,111
20829,4439,113
20830,4439,214
20831,4439,228
20832,4439,117
20833,4440,111
20834,4440,113
20835,4440,228
20836,4440,119
20837,4440,229
20838,4441,111
20839,4441,113
20840,4441,228
20841,4442,126
20842,4442,128
20843,4442,129
20844,4442,210
20845,4442,178
20846,4442,118
20847,4442,119
20848,4442,229
20849,4442,140
20850,4443,126
20851,4443,128
20852,4443,129
20853,4443,210
20854,4443,111
20855,4443,228
20856,4443,118
20857,4443,119
20858,4443,229
20859,4443,158
20860,4443,160
20861,4444,151
20862,4444,152
20863,4444,155
20864,4444,111
20865,4444,228
20866,4444,118
20867,4444,119
20868,4444,229
20869,4444,130
20870,4444,140
20871,4446,118
20872,4446,119
20873,4446,229
20874,4447,118
20875,4447,119
20876,4447,229
20877,4447,140
20878,4447,111
20879,4447,228
20880,4447,138
20881,4447,139
20882,4447,158
20883,4447,160
20884,4448,136
20885,4448,137
20886,4448,120
20887,4448,122
20888,4448,229
20889,4449,158
20890,4449,160
20891,4449,76
20892,4449,82
20893,4449,84
20894,4449,215
20895,4449,49
20896,4449,50
20897,4449,140
20898,4449,111
20899,4449,113
20900,4449,228
20901,4449,119
20902,4449,229
20903,4449,220
20904,4450,113
20905,4450,228
20906,4450,132
20907,4450,237
20908,4450,180
20909,4450,189
20910,4450,209
20911,4450,32
20912,4450,225
20913,4450,112
20914,4450,142
20915,4450,145
20916,4451,49
20917,4451,50
20918,4451,158
20919,4451,160
20920,4451,129
20921,4451,119
20922,4451,229
20923,4451,111
20924,4451,113
20925,4451,228
20926,4452,111
20927,4452,228
20928,4452,135
20929,4452,160
20930,4452,180
20931,4452,119
20932,4452,229
20933,4453,49
20934,4453,50
20935,4453,158
20936,4453,160
20937,4453,118
20938,4453,119
20939,4453,229
20940,4453,220
20941,4453,111
20942,4453,228
20943,4454,126
20944,4454,128
20945,4454,129
20946,4454,132
20947,4454,111
20948,4454,113
20949,4454,228
20950,4454,118
20951,4454,119
20952,4454,229
20953,4454,210
20954,4455,164
20955,4455,169
20956,4455,180
20957,4455,140
20958,4455,113
20959,4455,228
20960,4457,172
20961,4457,180
20962,4457,140
20963,4457,119
20964,4457,229
20965,4457,111
20966,4457,228
20967,4458,147
20968,4458,228
20969,4458,203
20970,4458,75
20971,4458,81
20972,4458,32
20973,4458,225
20974,4459,113
20975,4459,214
20976,4459,228
20977,4459,220
20978,4460,126
20979,4460,128
20980,4460,131
20981,4460,111
20982,4460,113
20983,4460,214
20984,4460,228
20985,4460,119
20986,4460,229
20987,4461,158
20988,4461,160
20989,4461,171
20990,4461,180
20991,4461,151
20992,4461,140
20993,4461,119
20994,4461,229
20995,4462,151
20996,4462,158
20997,4462,160
20998,4462,126
20999,4462,127
21000,4462,132
21001,4462,211
21002,4462,119
21003,4462,122
21004,4462,229
21005,4463,151
21006,4463,155
21007,4463,140
21008,4463,119
21009,4463,229
21010,4464,210
21011,4464,126
21012,4464,128
21013,4464,129
21014,4464,140
21015,4464,118
21016,4464,119
21017,4464,229
21018,4465,158
21019,4465,160
21020,4465,130
21021,4465,140
21023,4465,119
21024,4465,229
21025,4466,130
21026,4466,118
21027,4466,120
21028,4466,122
21029,4466,229
21030,4466,114
21031,4467,126
21032,4467,127
21033,4467,158
21034,4467,160
21035,4467,211
21036,4467,118
21037,4467,119
21038,4467,122
21039,4467,229
21040,4468,130
21041,4468,118
21042,4468,120
21043,4468,122
21044,4468,229
21045,4469,49
21046,4469,50
21047,4469,217
21048,4469,140
21049,4469,180
21050,4469,119
21051,4469,229
21052,4470,175
21053,4470,97
21054,4470,100
21055,4470,119
21056,4470,229
21057,4471,150
21058,4471,158
21059,4471,160
21060,4471,136
21061,4471,137
21062,4471,228
21063,4471,119
21064,4471,122
21065,4471,229
21066,4472,237
21067,4472,120
21068,4472,122
21069,4472,229
21070,4472,138
21071,4472,139
21072,4472,286
21073,4472,112
21074,4472,228
21075,4472,150
21076,4473,164
21077,4473,169
21078,4473,186
21079,4473,112
21080,4473,228
21081,4473,142
21082,4473,143
21083,4474,158
21084,4474,160
21085,4474,171
21086,4474,175
21087,4474,132
21088,4474,119
21089,4474,229
21090,4474,117
21091,4474,111
21092,4474,228
21093,4475,75
21094,4475,81
21095,4475,87
21096,4475,103
21097,4475,158
21098,4475,160
21099,4476,172
21100,4476,180
21101,4476,111
21102,4476,228
21103,4476,119
21104,4476,229
21105,4477,223
21106,4477,111
21107,4477,214
21108,4477,228
21109,4477,132
21110,4477,172
21111,4477,180
21112,4478,158
21113,4478,160
21114,4478,49
21115,4478,50
21116,4478,124
21117,4478,223
21118,4478,140
21119,4478,111
21120,4478,228
21121,4479,49
21122,4479,50
21123,4479,52
21124,4479,180
21125,4479,129
21126,4479,111
21127,4479,228
21128,4479,119
21129,4479,229
21130,4480,111
21131,4480,228
21132,4480,119
21133,4480,229
21134,4480,172
21135,4480,180
21136,4480,138
21137,4480,139
21138,4481,111
21139,4481,113
21140,4481,228
21141,4481,119
21142,4481,229
21143,4481,138
21144,4481,139
21145,4482,151
21146,4482,152
21147,4482,155
21148,4482,111
21149,4482,228
21150,4482,119
21151,4482,229
21152,4483,124
21153,4483,223
21154,4483,176
21155,4483,182
21156,4483,140
21157,4483,151
21158,4484,126
21159,4484,128
21160,4484,129
21161,4484,111
21162,4484,228
21163,4484,118
21164,4484,119
21165,4484,229
21166,4485,118
21167,4485,120
21168,4485,122
21169,4485,229
21170,4485,150
21171,4485,130
21172,4485,82
21173,4485,84
21174,4485,215
21175,4486,158
21176,4486,160
21177,4486,118
21178,4486,119
21179,4486,229
21180,4486,138
21181,4486,139
21182,4486,140
21183,4486,223
21184,4487,158
21185,4487,160
21186,4487,140
21187,4487,119
21188,4487,229
21189,4487,223
21190,4488,120
21191,4488,122
21192,4488,229
21193,4488,136
21194,4488,137
21195,4488,112
21196,4488,228
21197,4489,158
21198,4489,160
21199,4489,142
21200,4489,143
21201,4489,228
21202,4490,151
21203,4490,152
21204,4490,155
21205,4490,139
21206,4490,111
21207,4490,112
21208,4490,228
21209,4490,119
21210,4490,229
21211,4491,175
21212,4491,112
21213,4491,228
21214,4491,142
21215,4491,143
21216,4492,112
21217,4492,228
21218,4492,120
21219,4492,229
21220,4493,132
21221,4493,147
21222,4493,148
21223,4493,180
21224,4493,237
21225,4493,112
21226,4493,228
21227,4493,120
21228,4493,229
21229,4493,75
21230,4493,77
21231,4493,78
21232,4493,113
21233,4494,132
21234,4494,160
21235,4494,171
21236,4494,113
21237,4494,228
21238,4494,229
21239,4494,223
21240,4495,49
21241,4495,51
21242,4495,132
21243,4495,160
21244,4495,171
21245,4495,113
21246,4495,228
21247,4495,117
21248,4495,119
21249,4495,229
21250,4496,164
21251,4496,169
21252,4496,176
21253,4496,149
21254,4496,217
21255,4496,113
21256,4496,228
21257,4496,122
21258,4496,229
21259,4496,150
21260,4496,233
21261,4497,158
21262,4497,160
21263,4497,113
21264,4497,228
21265,4497,119
21266,4497,122
21267,4497,229
21268,4498,238
21269,4498,132
21270,4498,151
21271,4498,152
21272,4498,155
21273,4498,34
21274,4498,222
21275,4498,113
21276,4498,228
21277,4499,151
21278,4499,152
21279,4499,155
21280,4499,158
21281,4499,160
21282,4499,210
21283,4499,126
21284,4499,127
21285,4499,111
21286,4499,113
21287,4499,228
21288,4499,119
21289,4499,229
21290,4500,126
21291,4500,128
21292,4500,130
21293,4500,118
21294,4500,119
21295,4500,229
21296,4500,129
21297,4501,190
21298,4501,112
21299,4501,113
21300,4501,228
21301,4501,119
21302,4501,229
21303,4501,151
21304,4502,75
21305,4502,81
21306,4502,202
21307,4502,13
21308,4502,228
21309,4502,142
21310,4502,145
21311,4503,212
21312,4503,231
21313,4503,284
21314,4503,119
21315,4503,229
21317,4503,111
21318,4504,15
21319,4504,132
21320,4504,229
21321,4504,228
21322,4505,13
21323,4505,228
21324,4505,119
21325,4505,229
21326,4505,140
21327,4505,151
21328,4699,111
21329,4699,112
21330,4699,228
21331,4699,119
21332,4699,229
21333,4700,111
21334,4700,228
21335,4700,230
21336,4700,119
21337,4700,229
21338,4701,160
21339,4701,176
21340,4701,111
21341,4701,228
21342,4701,119
21343,4701,229
21344,4702,168
21345,4702,176
21346,4702,111
21347,4702,113
21348,4702,228
21349,4702,119
21350,4702,229
21351,4702,151
21352,4703,237
21353,4703,47
21354,4703,226
21355,4703,75
21356,4703,81
21357,4703,214
21358,4703,228
21359,4703,85
21360,4703,120
21361,4703,121
21362,4703,229
21363,4704,118
21364,4704,229
21365,4705,180
21366,4705,111
21367,4705,228
21368,4705,119
21369,4705,229
21370,4705,140
21371,4706,49
21372,4706,50
21373,4706,52
21374,4706,180
21375,4706,111
21376,4706,228
21377,4706,119
21378,4706,229
21379,4707,49
21380,4707,50
21381,4707,52
21382,4707,132
21383,4707,151
21384,4707,155
21385,4707,159
21386,4707,124
21387,4707,223
21388,4707,138
21389,4707,139
21390,4708,186
21391,4708,65
21392,4708,120
21393,4708,121
21394,4708,229
21395,4708,223
21396,4709,120
21397,4709,121
21398,4709,229
21399,4709,75
21400,4709,81
21401,4709,85
21402,4709,226
21403,4709,214
21404,4710,217
21405,4710,75
21406,4710,81
21407,4710,120
21408,4710,229
21409,4710,214
21410,4710,85
21411,4711,180
21412,4711,129
21413,4711,165
21414,4711,111
21415,4711,119
21416,4711,229
21417,4711,213
21418,4712,65
21419,4712,186
21420,4712,237
21421,4712,120
21422,4712,121
21423,4712,229
21424,4713,158
21425,4713,160
21426,4713,111
21427,4713,119
21428,4713,229
21429,4713,220
21430,4714,166
21431,4714,176
21432,4714,186
21433,4714,75
21434,4714,65
21435,4714,223
21436,4714,145
21437,4715,111
21438,4715,113
21439,4715,119
21440,4715,229
21441,4715,180
21442,4716,158
21443,4716,160
21444,4716,171
21445,4716,119
21446,4716,229
21447,4716,140
21448,4717,151
21449,4717,152
21450,4717,155
21451,4717,111
21452,4717,119
21453,4717,229
21454,4718,176
21455,4718,186
21456,4718,75
21457,4718,119
21458,4718,229
21459,4718,111
21460,4718,228
21461,4719,217
21462,4719,111
21463,4719,214
21464,4719,228
21465,4719,119
21466,4719,229
21467,4719,135
21468,4720,75
21469,4720,81
21470,4720,111
21471,4720,113
21473,4720,119
21474,4720,229
21475,4720,213
21476,4721,111
21477,4721,113
21478,4721,119
21479,4721,229
21480,4721,158
21481,4721,160
21482,4721,126
21483,4721,128
21484,4721,129
21485,4721,122
21486,4721,140
21487,4722,151
21488,4722,152
21489,4722,155
21490,4722,119
21491,4722,229
21492,4722,111
21493,4723,151
21494,4723,152
21495,4723,155
21496,4723,119
21497,4723,229
21498,4723,70
21499,4723,221
21500,4724,176
21501,4724,180
21502,4724,151
21503,4724,119
21504,4724,229
21505,4724,111
21506,4725,118
21507,4725,120
21508,4725,122
21509,4725,229
21510,4725,214
21511,4725,217
21512,4725,149
21513,4725,150
21514,4726,186
21515,4726,126
21516,4726,128
21517,4726,45
21518,4726,47
21519,4726,226
21520,4726,111
21521,4726,112
21522,4726,214
21523,4726,119
21524,4726,229
21525,4726,155
21526,4727,158
21527,4727,160
21528,4727,120
21529,4727,122
21530,4727,229
21531,4727,119
21532,4727,97
21533,4728,75
21534,4728,81
21535,4728,214
21536,4728,47
21537,4728,226
21538,4728,119
21539,4728,229
21540,4728,223
21541,4728,128
21542,4728,151
21543,4728,155
21544,4729,49
21545,4729,51
21546,4729,160
21547,4729,165
21548,4729,111
21549,4729,214
21550,4729,119
21551,4729,229
21552,4729,135
21553,4729,126
21554,4729,128
21555,4730,111
21556,4730,228
21557,4730,119
21558,4730,229
21559,4730,176
21560,4731,113
21561,4731,228
21562,4731,119
21563,4731,229
21564,4731,158
21565,4731,160
21566,4732,171
21567,4732,180
21568,4732,158
21569,4732,160
21570,4732,132
21571,4732,149
21572,4732,151
21573,4732,119
21574,4732,229
21575,4733,118
21576,4733,120
21577,4733,122
21578,4733,229
21579,4733,130
21580,4733,150
21581,4733,97
21582,4733,100
21583,4734,119
21584,4734,120
21585,4734,122
21586,4734,229
21587,4734,150
21588,4734,158
21589,4734,160
21590,4734,97
21591,4734,100
21592,4735,118
21593,4735,119
21594,4735,229
21595,4735,97
21596,4735,100
21597,4735,75
21598,4735,81
21599,4736,118
21600,4736,119
21601,4736,229
21602,4736,122
21603,4736,49
21604,4736,52
21605,4736,53
21606,4736,158
21607,4736,160
21608,4737,111
21609,4737,119
21610,4737,229
21611,4737,140
21612,4738,49
21613,4738,51
21614,4738,119
21615,4738,229
21616,4738,149
21617,4738,151
21618,4738,165
21619,4738,176
21620,4739,49
21621,4739,51
21622,4739,151
21623,4739,160
21624,4739,165
21625,4739,176
21626,4739,119
21627,4739,229
21628,4740,126
21629,4740,128
21630,4740,129
21631,4740,118
21632,4740,119
21633,4740,229
21634,4740,138
21635,4740,139
21636,4740,140
21637,4741,126
21638,4741,127
21639,4741,129
21640,4741,119
21641,4741,229
21642,4742,284
21643,4742,111
21644,4742,119
21645,4742,229
21646,4742,128
21647,4742,150
21648,4743,151
21649,4743,155
21650,4743,180
21651,4743,47
21652,4743,226
21653,4743,111
21654,4743,214
21655,4743,119
21656,4743,229
21657,4743,132
21658,4744,284
21659,4744,151
21660,4744,155
21661,4744,156
21662,4744,49
21663,4744,51
21664,4744,52
21665,4744,75
21666,4744,81
21667,4744,50
21668,4744,119
21669,4744,229
21670,4744,111
21671,4744,214
21672,4745,75
21673,4745,81
21674,4745,86
21675,4745,151
21676,4745,155
21677,4745,156
21678,4745,111
21679,4745,113
21680,4745,119
21681,4745,229
21682,4745,214
21683,4745,226
21684,4746,151
21685,4746,153
21686,4746,155
21687,4746,239
21688,4746,49
21689,4746,51
21690,4746,52
21691,4746,119
21692,4746,229
21693,4747,82
21694,4747,83
21695,4747,136
21696,4747,137
21697,4747,111
21698,4747,119
21699,4747,120
21700,4747,122
21701,4747,229
21702,4748,175
21703,4748,111
21704,4748,119
21705,4748,229
21706,4748,151
21707,4748,155
21708,4749,82
21709,4749,120
21710,4749,122
21711,4749,229
21712,4749,150
21713,4749,186
21714,4749,195
21715,4749,198
21716,4749,208
21717,4750,171
21718,4750,172
21719,4750,180
21720,4750,82
21721,4750,140
21722,4750,112
21723,4750,228
21724,4750,119
21725,4750,229
21726,4750,117
21727,4751,165
21728,4751,180
21729,4751,237
21730,4751,113
21731,4751,228
21732,4751,117
21733,4751,119
21734,4751,229
21735,4751,140
21736,4751,112
21737,4752,82
21738,4752,118
21739,4752,120
21740,4752,122
21741,4752,229
21742,4752,112
21743,4752,228
21744,4752,129
21745,4753,171
21746,4753,180
21747,4753,111
21748,4753,228
21749,4753,119
21750,4753,229
21751,4754,75
21752,4754,81
21753,4754,190
21754,4754,151
21755,4754,153
21756,4754,156
21757,4754,119
21758,4754,229
21759,4755,217
21760,4755,75
21761,4755,81
21762,4755,156
21763,4755,229
21764,4755,140
21765,4756,118
21766,4756,120
21767,4756,122
21768,4756,229
21769,4756,129
21770,4756,97
21771,4756,100
21772,4757,120
21773,4757,122
21774,4757,229
21775,4757,136
21776,4757,137
21777,4757,119
21778,4757,286
21779,4758,237
21780,4758,169
21781,4758,174
21782,4758,111
21783,4758,214
21784,4758,228
21785,4758,119
21786,4758,229
21787,4759,156
21788,4759,187
21789,4759,208
21790,4759,142
21791,4759,145
21792,4759,111
21793,4759,113
21794,4759,228
21795,4759,119
21796,4759,229
21797,4760,49
21798,4760,50
21799,4760,52
21800,4760,53
21801,4760,158
21802,4760,160
21803,4760,119
21804,4760,122
21805,4760,229
21806,4760,113
21807,4760,228
21808,4760,111
21809,4761,180
21810,4761,129
21811,4761,132
21812,4761,124
21813,4761,223
21814,4761,111
21815,4761,228
21816,4761,119
21817,4761,229
21818,4762,244
21819,4762,111
21820,4762,114
21821,4762,214
21822,4762,228
21823,4762,120
21824,4762,121
21825,4762,229
21826,4763,46
21827,4763,47
21828,4763,226
21829,4763,75
21830,4763,81
21831,4763,85
21832,4763,88
21833,4763,89
21834,4763,229
21835,4763,214
21836,4763,97
21837,4764,217
21838,4764,149
21839,4764,150
21840,4764,47
21841,4764,226
21842,4764,111
21843,4764,214
21844,4764,228
21845,4764,119
21846,4764,229
21847,4764,142
21848,4764,143
21849,4764,118
21850,4765,76
21851,4765,84
21852,4765,215
21853,4765,119
21854,4765,122
21855,4765,229
21856,4765,228
21857,4765,286
21858,4765,220
21859,4766,111
21860,4766,113
21861,4766,228
21862,4766,151
21863,4766,155
21864,4766,126
21865,4766,128
21866,4766,119
21867,4766,229
21868,4766,150
21869,4767,151
21870,4767,152
21871,4767,155
21872,4767,126
21873,4767,119
21874,4767,229
21875,4767,111
21876,4767,228
21877,4767,144
21878,4767,82
21879,4767,83
21880,4767,247
21881,4768,158
21882,4768,160
21883,4768,118
21884,4768,119
21885,4768,229
21886,4768,49
21887,4768,50
21888,4768,52
21889,4768,53
21890,4768,124
21891,4768,223
21892,4769,158
21893,4769,160
21894,4769,49
21895,4769,50
21896,4769,52
21897,4769,53
21898,4769,118
21899,4769,119
21900,4769,229
21901,4770,151
21902,4770,152
21903,4770,155
21904,4770,119
21905,4770,229
21906,4770,111
21907,4770,228
21908,4771,111
21909,4771,228
21910,4771,119
21911,4771,229
21912,4771,180
21913,4771,213
21914,4772,169
21915,4772,174
21916,4772,237
21917,4772,111
21918,4772,113
21919,4772,228
21920,4773,151
21921,4773,155
21922,4773,156
21923,4773,160
21924,4773,111
21925,4773,113
21926,4773,228
21927,4774,151
21928,4774,152
21929,4774,155
21930,4774,111
21931,4774,113
21932,4774,228
21933,4774,119
21934,4774,229
21935,4775,176
21936,4775,119
21937,4775,229
21938,4775,138
21939,4775,139
21940,4775,111
21941,4775,228
21942,4775,113
21943,4775,76
21944,4775,84
21945,4775,215
21946,4775,49
21947,4775,52
21948,4776,158
21949,4776,160
21950,4776,140
21951,4776,228
21952,4776,220
21953,4777,172
21954,4777,180
21955,4777,132
21956,4777,111
21957,4777,113
21958,4777,228
21959,4777,238
21960,4778,151
21961,4778,152
21962,4778,155
21963,4778,184
21964,4778,111
21965,4778,113
21966,4778,228
21967,4778,119
21968,4778,229
21969,4779,217
21970,4779,176
21971,4779,118
